OID_,Date,Station_Name,Station_Id,Snow_Water_Equivalent__mm__Start_of_Day_Values,Snow_Depth__cm__Start_of_Day_Values,Elevation__ft_,Latitude,Longitude
19994,12/18/1994 0:00:00,Ward Mountain,849,109,,9163,39.132420000000003,-114.955749999999995
19995,12/19/1994 0:00:00,Ward Mountain,849,109,,9163,39.132420000000003,-114.955749999999995
19996,12/20/1994 0:00:00,Ward Mountain,849,109,,9163,39.132420000000003,-114.955749999999995
19997,12/21/1994 0:00:00,Ward Mountain,849,109,,9163,39.132420000000003,-114.955749999999995
19998,12/22/1994 0:00:00,Ward Mountain,849,109,,9163,39.132420000000003,-114.955749999999995
19999,12/23/1994 0:00:00,Ward Mountain,849,109,,9163,39.132420000000003,-114.955749999999995
20000,12/24/1994 0:00:00,Ward Mountain,849,112,,9163,39.132420000000003,-114.955749999999995
20001,12/25/1994 0:00:00,Ward Mountain,849,117,,9163,39.132420000000003,-114.955749999999995
20002,12/26/1994 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20003,12/27/1994 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20004,12/28/1994 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20005,12/29/1994 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20006,12/30/1994 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20007,12/31/1994 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20008,1/1/1995 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20009,1/2/1995 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20010,1/3/1995 0:00:00,Ward Mountain,849,124,,9163,39.132420000000003,-114.955749999999995
20011,1/4/1995 0:00:00,Ward Mountain,849,127,,9163,39.132420000000003,-114.955749999999995
20012,1/5/1995 0:00:00,Ward Mountain,849,137,,9163,39.132420000000003,-114.955749999999995
20013,1/6/1995 0:00:00,Ward Mountain,849,145,,9163,39.132420000000003,-114.955749999999995
20014,1/7/1995 0:00:00,Ward Mountain,849,145,,9163,39.132420000000003,-114.955749999999995
20015,1/8/1995 0:00:00,Ward Mountain,849,152,,9163,39.132420000000003,-114.955749999999995
20016,1/9/1995 0:00:00,Ward Mountain,849,155,,9163,39.132420000000003,-114.955749999999995
20017,1/10/1995 0:00:00,Ward Mountain,849,160,,9163,39.132420000000003,-114.955749999999995
20018,1/11/1995 0:00:00,Ward Mountain,849,175,,9163,39.132420000000003,-114.955749999999995
20019,1/12/1995 0:00:00,Ward Mountain,849,203,,9163,39.132420000000003,-114.955749999999995
20020,1/13/1995 0:00:00,Ward Mountain,849,203,,9163,39.132420000000003,-114.955749999999995
20021,1/14/1995 0:00:00,Ward Mountain,849,206,,9163,39.132420000000003,-114.955749999999995
20022,1/15/1995 0:00:00,Ward Mountain,849,216,,9163,39.132420000000003,-114.955749999999995
20023,1/16/1995 0:00:00,Ward Mountain,849,231,,9163,39.132420000000003,-114.955749999999995
20024,1/17/1995 0:00:00,Ward Mountain,849,234,,9163,39.132420000000003,-114.955749999999995
20025,1/18/1995 0:00:00,Ward Mountain,849,234,,9163,39.132420000000003,-114.955749999999995
20026,1/19/1995 0:00:00,Ward Mountain,849,234,,9163,39.132420000000003,-114.955749999999995
20027,1/20/1995 0:00:00,Ward Mountain,849,234,,9163,39.132420000000003,-114.955749999999995
20028,1/21/1995 0:00:00,Ward Mountain,849,234,,9163,39.132420000000003,-114.955749999999995
20029,1/22/1995 0:00:00,Ward Mountain,849,234,,9163,39.132420000000003,-114.955749999999995
20030,1/23/1995 0:00:00,Ward Mountain,849,236,,9163,39.132420000000003,-114.955749999999995
20031,1/24/1995 0:00:00,Ward Mountain,849,239,,9163,39.132420000000003,-114.955749999999995
20032,1/25/1995 0:00:00,Ward Mountain,849,241,,9163,39.132420000000003,-114.955749999999995
20033,1/26/1995 0:00:00,Ward Mountain,849,249,,9163,39.132420000000003,-114.955749999999995
20034,1/27/1995 0:00:00,Ward Mountain,849,262,,9163,39.132420000000003,-114.955749999999995
20035,1/28/1995 0:00:00,Ward Mountain,849,264,,9163,39.132420000000003,-114.955749999999995
20036,1/29/1995 0:00:00,Ward Mountain,849,264,,9163,39.132420000000003,-114.955749999999995
20037,1/30/1995 0:00:00,Ward Mountain,849,264,,9163,39.132420000000003,-114.955749999999995
20038,1/31/1995 0:00:00,Ward Mountain,849,264,,9163,39.132420000000003,-114.955749999999995
20039,2/1/1995 0:00:00,Ward Mountain,849,267,,9163,39.132420000000003,-114.955749999999995
20040,2/2/1995 0:00:00,Ward Mountain,849,269,,9163,39.132420000000003,-114.955749999999995
20041,2/3/1995 0:00:00,Ward Mountain,849,269,,9163,39.132420000000003,-114.955749999999995
20042,2/4/1995 0:00:00,Ward Mountain,849,272,,9163,39.132420000000003,-114.955749999999995
20043,2/5/1995 0:00:00,Ward Mountain,849,272,,9163,39.132420000000003,-114.955749999999995
20044,2/6/1995 0:00:00,Ward Mountain,849,272,,9163,39.132420000000003,-114.955749999999995
20045,2/7/1995 0:00:00,Ward Mountain,849,272,,9163,39.132420000000003,-114.955749999999995
20046,2/8/1995 0:00:00,Ward Mountain,849,272,,9163,39.132420000000003,-114.955749999999995
20047,2/9/1995 0:00:00,Ward Mountain,849,282,,9163,39.132420000000003,-114.955749999999995
20048,2/10/1995 0:00:00,Ward Mountain,849,282,,9163,39.132420000000003,-114.955749999999995
20049,2/11/1995 0:00:00,Ward Mountain,849,282,,9163,39.132420000000003,-114.955749999999995
20050,2/12/1995 0:00:00,Ward Mountain,849,282,,9163,39.132420000000003,-114.955749999999995
20051,2/13/1995 0:00:00,Ward Mountain,849,282,,9163,39.132420000000003,-114.955749999999995
20052,2/14/1995 0:00:00,Ward Mountain,849,284,,9163,39.132420000000003,-114.955749999999995
20053,2/15/1995 0:00:00,Ward Mountain,849,315,,9163,39.132420000000003,-114.955749999999995
20054,2/16/1995 0:00:00,Ward Mountain,849,318,,9163,39.132420000000003,-114.955749999999995
20055,2/17/1995 0:00:00,Ward Mountain,849,318,,9163,39.132420000000003,-114.955749999999995
20056,2/18/1995 0:00:00,Ward Mountain,849,318,,9163,39.132420000000003,-114.955749999999995
20057,2/19/1995 0:00:00,Ward Mountain,849,318,,9163,39.132420000000003,-114.955749999999995
20058,2/20/1995 0:00:00,Ward Mountain,849,320,,9163,39.132420000000003,-114.955749999999995
20059,2/21/1995 0:00:00,Ward Mountain,849,320,,9163,39.132420000000003,-114.955749999999995
20060,2/22/1995 0:00:00,Ward Mountain,849,320,,9163,39.132420000000003,-114.955749999999995
20061,2/23/1995 0:00:00,Ward Mountain,849,320,,9163,39.132420000000003,-114.955749999999995
20062,2/24/1995 0:00:00,Ward Mountain,849,323,,9163,39.132420000000003,-114.955749999999995
20063,2/25/1995 0:00:00,Ward Mountain,849,323,,9163,39.132420000000003,-114.955749999999995
20064,2/26/1995 0:00:00,Ward Mountain,849,323,,9163,39.132420000000003,-114.955749999999995
20065,2/27/1995 0:00:00,Ward Mountain,849,323,,9163,39.132420000000003,-114.955749999999995
20066,2/28/1995 0:00:00,Ward Mountain,849,325,,9163,39.132420000000003,-114.955749999999995
20067,3/1/1995 0:00:00,Ward Mountain,849,325,,9163,39.132420000000003,-114.955749999999995
20068,3/2/1995 0:00:00,Ward Mountain,849,330,,9163,39.132420000000003,-114.955749999999995
20069,3/3/1995 0:00:00,Ward Mountain,849,333,,9163,39.132420000000003,-114.955749999999995
20070,3/4/1995 0:00:00,Ward Mountain,849,358,,9163,39.132420000000003,-114.955749999999995
20071,3/5/1995 0:00:00,Ward Mountain,849,358,,9163,39.132420000000003,-114.955749999999995
20072,3/6/1995 0:00:00,Ward Mountain,849,361,,9163,39.132420000000003,-114.955749999999995
20073,3/7/1995 0:00:00,Ward Mountain,849,361,,9163,39.132420000000003,-114.955749999999995
20074,3/8/1995 0:00:00,Ward Mountain,849,361,,9163,39.132420000000003,-114.955749999999995
20075,3/9/1995 0:00:00,Ward Mountain,849,361,,9163,39.132420000000003,-114.955749999999995
20076,3/10/1995 0:00:00,Ward Mountain,849,361,,9163,39.132420000000003,-114.955749999999995
20077,3/11/1995 0:00:00,Ward Mountain,849,396,,9163,39.132420000000003,-114.955749999999995
20078,3/12/1995 0:00:00,Ward Mountain,849,480,,9163,39.132420000000003,-114.955749999999995
20079,3/13/1995 0:00:00,Ward Mountain,849,485,,9163,39.132420000000003,-114.955749999999995
20080,3/14/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20081,3/15/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20082,3/16/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20083,3/17/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20084,3/18/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20085,3/19/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20086,3/20/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20087,3/21/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20088,3/22/1995 0:00:00,Ward Mountain,849,498,,9163,39.132420000000003,-114.955749999999995
20089,3/23/1995 0:00:00,Ward Mountain,849,498,,9163,39.132420000000003,-114.955749999999995
20090,3/24/1995 0:00:00,Ward Mountain,849,523,,9163,39.132420000000003,-114.955749999999995
20091,3/25/1995 0:00:00,Ward Mountain,849,526,,9163,39.132420000000003,-114.955749999999995
20092,3/26/1995 0:00:00,Ward Mountain,849,526,,9163,39.132420000000003,-114.955749999999995
20093,3/27/1995 0:00:00,Ward Mountain,849,526,,9163,39.132420000000003,-114.955749999999995
20094,3/28/1995 0:00:00,Ward Mountain,849,526,,9163,39.132420000000003,-114.955749999999995
20095,3/29/1995 0:00:00,Ward Mountain,849,526,,9163,39.132420000000003,-114.955749999999995
20096,3/30/1995 0:00:00,Ward Mountain,849,526,,9163,39.132420000000003,-114.955749999999995
20097,3/31/1995 0:00:00,Ward Mountain,849,533,,9163,39.132420000000003,-114.955749999999995
20098,4/1/1995 0:00:00,Ward Mountain,849,533,,9163,39.132420000000003,-114.955749999999995
20099,4/2/1995 0:00:00,Ward Mountain,849,533,,9163,39.132420000000003,-114.955749999999995
20100,4/3/1995 0:00:00,Ward Mountain,849,533,,9163,39.132420000000003,-114.955749999999995
20101,4/4/1995 0:00:00,Ward Mountain,849,533,,9163,39.132420000000003,-114.955749999999995
20102,4/5/1995 0:00:00,Ward Mountain,849,521,,9163,39.132420000000003,-114.955749999999995
20103,4/6/1995 0:00:00,Ward Mountain,849,505,,9163,39.132420000000003,-114.955749999999995
20104,4/7/1995 0:00:00,Ward Mountain,849,498,,9163,39.132420000000003,-114.955749999999995
20105,4/8/1995 0:00:00,Ward Mountain,849,478,,9163,39.132420000000003,-114.955749999999995
20106,4/9/1995 0:00:00,Ward Mountain,849,478,,9163,39.132420000000003,-114.955749999999995
20107,4/10/1995 0:00:00,Ward Mountain,849,475,,9163,39.132420000000003,-114.955749999999995
20108,4/11/1995 0:00:00,Ward Mountain,849,475,,9163,39.132420000000003,-114.955749999999995
20109,4/12/1995 0:00:00,Ward Mountain,849,475,,9163,39.132420000000003,-114.955749999999995
20110,4/13/1995 0:00:00,Ward Mountain,849,465,,9163,39.132420000000003,-114.955749999999995
20111,4/14/1995 0:00:00,Ward Mountain,849,462,,9163,39.132420000000003,-114.955749999999995
20112,4/15/1995 0:00:00,Ward Mountain,849,462,,9163,39.132420000000003,-114.955749999999995
20113,4/16/1995 0:00:00,Ward Mountain,849,470,,9163,39.132420000000003,-114.955749999999995
20114,4/17/1995 0:00:00,Ward Mountain,849,478,,9163,39.132420000000003,-114.955749999999995
20115,4/18/1995 0:00:00,Ward Mountain,849,483,,9163,39.132420000000003,-114.955749999999995
20116,4/19/1995 0:00:00,Ward Mountain,849,508,,9163,39.132420000000003,-114.955749999999995
20117,4/20/1995 0:00:00,Ward Mountain,849,513,,9163,39.132420000000003,-114.955749999999995
20118,4/21/1995 0:00:00,Ward Mountain,849,531,,9163,39.132420000000003,-114.955749999999995
20119,4/22/1995 0:00:00,Ward Mountain,849,538,,9163,39.132420000000003,-114.955749999999995
20120,4/23/1995 0:00:00,Ward Mountain,849,536,,9163,39.132420000000003,-114.955749999999995
20121,4/24/1995 0:00:00,Ward Mountain,849,528,,9163,39.132420000000003,-114.955749999999995
20122,4/25/1995 0:00:00,Ward Mountain,849,518,,9163,39.132420000000003,-114.955749999999995
20123,4/26/1995 0:00:00,Ward Mountain,849,505,,9163,39.132420000000003,-114.955749999999995
20124,4/27/1995 0:00:00,Ward Mountain,849,493,,9163,39.132420000000003,-114.955749999999995
20125,4/28/1995 0:00:00,Ward Mountain,849,478,,9163,39.132420000000003,-114.955749999999995
20126,4/29/1995 0:00:00,Ward Mountain,849,472,,9163,39.132420000000003,-114.955749999999995
20127,4/30/1995 0:00:00,Ward Mountain,849,457,,9163,39.132420000000003,-114.955749999999995
20128,5/1/1995 0:00:00,Ward Mountain,849,437,,9163,39.132420000000003,-114.955749999999995
20129,5/2/1995 0:00:00,Ward Mountain,849,417,,9163,39.132420000000003,-114.955749999999995
20130,5/3/1995 0:00:00,Ward Mountain,849,417,,9163,39.132420000000003,-114.955749999999995
20131,5/4/1995 0:00:00,Ward Mountain,849,411,,9163,39.132420000000003,-114.955749999999995
20132,5/5/1995 0:00:00,Ward Mountain,849,396,,9163,39.132420000000003,-114.955749999999995
20133,5/6/1995 0:00:00,Ward Mountain,849,439,,9163,39.132420000000003,-114.955749999999995
20134,5/7/1995 0:00:00,Ward Mountain,849,457,,9163,39.132420000000003,-114.955749999999995
20135,5/8/1995 0:00:00,Ward Mountain,849,470,,9163,39.132420000000003,-114.955749999999995
20136,5/9/1995 0:00:00,Ward Mountain,849,465,,9163,39.132420000000003,-114.955749999999995
20137,5/10/1995 0:00:00,Ward Mountain,849,475,,9163,39.132420000000003,-114.955749999999995
20138,5/11/1995 0:00:00,Ward Mountain,849,470,,9163,39.132420000000003,-114.955749999999995
20139,5/12/1995 0:00:00,Ward Mountain,849,480,,9163,39.132420000000003,-114.955749999999995
20140,5/13/1995 0:00:00,Ward Mountain,849,480,,9163,39.132420000000003,-114.955749999999995
20141,5/14/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20142,5/15/1995 0:00:00,Ward Mountain,849,490,,9163,39.132420000000003,-114.955749999999995
20143,5/16/1995 0:00:00,Ward Mountain,849,511,,9163,39.132420000000003,-114.955749999999995
20144,5/17/1995 0:00:00,Ward Mountain,849,505,,9163,39.132420000000003,-114.955749999999995
20145,5/18/1995 0:00:00,Ward Mountain,849,498,,9163,39.132420000000003,-114.955749999999995
20146,5/19/1995 0:00:00,Ward Mountain,849,488,,9163,39.132420000000003,-114.955749999999995
20147,5/20/1995 0:00:00,Ward Mountain,849,460,,9163,39.132420000000003,-114.955749999999995
20148,5/21/1995 0:00:00,Ward Mountain,849,442,,9163,39.132420000000003,-114.955749999999995
20149,5/22/1995 0:00:00,Ward Mountain,849,414,,9163,39.132420000000003,-114.955749999999995
20150,5/23/1995 0:00:00,Ward Mountain,849,396,,9163,39.132420000000003,-114.955749999999995
20151,5/24/1995 0:00:00,Ward Mountain,849,389,,9163,39.132420000000003,-114.955749999999995
20152,5/25/1995 0:00:00,Ward Mountain,849,417,,9163,39.132420000000003,-114.955749999999995
20153,5/26/1995 0:00:00,Ward Mountain,849,424,,9163,39.132420000000003,-114.955749999999995
20154,5/27/1995 0:00:00,Ward Mountain,849,419,,9163,39.132420000000003,-114.955749999999995
20155,5/28/1995 0:00:00,Ward Mountain,849,411,,9163,39.132420000000003,-114.955749999999995
20156,5/29/1995 0:00:00,Ward Mountain,849,394,,9163,39.132420000000003,-114.955749999999995
20157,5/30/1995 0:00:00,Ward Mountain,849,371,,9163,39.132420000000003,-114.955749999999995
20158,5/31/1995 0:00:00,Ward Mountain,849,343,,9163,39.132420000000003,-114.955749999999995
20159,6/1/1995 0:00:00,Ward Mountain,849,302,,9163,39.132420000000003,-114.955749999999995
20160,6/2/1995 0:00:00,Ward Mountain,849,259,,9163,39.132420000000003,-114.955749999999995
20161,6/3/1995 0:00:00,Ward Mountain,849,262,,9163,39.132420000000003,-114.955749999999995
20162,6/4/1995 0:00:00,Ward Mountain,849,239,,9163,39.132420000000003,-114.955749999999995
20163,6/5/1995 0:00:00,Ward Mountain,849,206,,9163,39.132420000000003,-114.955749999999995
20164,6/6/1995 0:00:00,Ward Mountain,849,180,,9163,39.132420000000003,-114.955749999999995
20165,6/7/1995 0:00:00,Ward Mountain,849,180,,9163,39.132420000000003,-114.955749999999995
20166,6/8/1995 0:00:00,Ward Mountain,849,193,,9163,39.132420000000003,-114.955749999999995
20167,6/9/1995 0:00:00,Ward Mountain,849,213,,9163,39.132420000000003,-114.955749999999995
20168,6/10/1995 0:00:00,Ward Mountain,849,211,,9163,39.132420000000003,-114.955749999999995
20169,6/11/1995 0:00:00,Ward Mountain,849,188,,9163,39.132420000000003,-114.955749999999995
20170,6/12/1995 0:00:00,Ward Mountain,849,137,,9163,39.132420000000003,-114.955749999999995
20171,6/13/1995 0:00:00,Ward Mountain,849,76,,9163,39.132420000000003,-114.955749999999995
20172,6/14/1995 0:00:00,Ward Mountain,849,10,,9163,39.132420000000003,-114.955749999999995
20173,6/15/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20174,6/16/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20175,6/17/1995 0:00:00,Ward Mountain,849,8,,9163,39.132420000000003,-114.955749999999995
20176,6/18/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20177,6/19/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20178,6/20/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20179,6/21/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20180,6/22/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20181,6/23/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20182,6/24/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20183,6/25/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20184,6/26/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20185,6/27/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20186,6/28/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20187,6/29/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20188,6/30/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20189,7/1/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20190,7/2/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20191,7/3/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20192,7/4/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20193,7/5/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20194,7/6/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20195,7/7/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20196,7/8/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20197,7/9/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20198,7/10/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20199,7/11/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20200,7/12/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20201,7/13/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20202,7/14/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20203,7/15/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20204,7/16/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20205,7/17/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20206,7/18/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20207,7/19/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20208,7/20/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20209,7/21/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20210,7/22/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20211,7/23/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20212,7/24/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20213,7/25/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20214,7/26/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20215,7/27/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20216,7/28/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20217,7/29/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20218,7/30/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20219,7/31/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20220,8/1/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20221,8/2/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20222,8/3/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20223,8/4/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20224,8/5/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20225,8/6/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20226,8/7/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20227,8/8/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20228,8/9/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20229,8/10/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20230,8/11/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20231,8/12/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20232,8/13/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20233,8/14/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20234,8/15/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20235,8/16/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20236,8/17/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20237,8/18/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20238,8/19/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20239,8/20/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20240,8/21/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20241,8/22/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20242,8/23/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20243,8/24/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20244,8/25/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20245,8/26/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20246,8/27/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20247,8/28/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20248,8/29/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20249,8/30/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20250,8/31/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20251,9/1/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20252,9/2/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20253,9/3/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20254,9/4/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20255,9/5/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20256,9/6/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20257,9/7/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20258,9/8/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20259,9/9/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20260,9/10/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20261,9/11/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20262,9/12/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20263,9/13/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20264,9/14/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20265,9/15/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20266,9/16/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20267,9/17/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20268,9/18/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20269,9/19/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20270,9/20/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20271,9/21/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20272,9/22/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20273,9/23/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20274,9/24/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20275,9/25/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
20276,9/26/1995 0:00:00,Ward Mountain,849,0,,9163,39.132420000000003,-114.955749999999995
